purchasecod,codclient,date_purchase,sales_channel,codprod,product,price,category_name,brand,disc_perc,total
94373332,8166429,2022-05-09,partners,273593,"Alpine - 9 - Built-In GPS - CD/DVD - Built-In Bluetooth - Built-In HD Radio - In-Dash Deck - Black""",2599.98,"car, receiver, dash",Alpine,0.0,2599.98
93903372,1332476,2022-03-04,website,144162,"Alpine - 9 - Built-In GPS - CD/DVD - Built-In Bluetooth - Built-In HD Radio - In-Dash Deck - Black""",2599.98,"car, receiver, dash",Alpine,0.0,2599.98
59505649,4935454,2023-05-25,mktplace,672740,"Alpine - 9 - Built-In GPS - CD/DVD - Built-In Bluetooth - Built-In HD Radio - In-Dash Deck - Black""",2599.98,"car, receiver, dash",Alpine,0.0,2599.98
63931674,1171166,2024-02-08,partners,247734,"Alpine - 9 - Built-In GPS - CD/DVD - Built-In Bluetooth - Built-In HD Radio - In-Dash Deck - Black""",2599.98,"car, receiver, dash",Alpine,0.0,2599.98
71423845,7798560,2024-03-23,mktplace,961024,"Alpine - 9 - Built-In GPS - CD/DVD - Built-In Bluetooth - Built-In HD Radio - In-Dash Deck - Black""",2599.98,"car, receiver, dash",Alpine,0.0,2599.98
11909479,3859223,2023-12-20,mob,506365,"Alpine - 9 - Built-In GPS - CD/DVD - Built-In Bluetooth - Built-In HD Radio - In-Dash Deck - Black""",2599.98,"car, receiver, dash",Alpine,0.0,2599.98
54881694,6651423,2023-11-10,mktplace,816267,"Alpine - 9 - Built-In GPS - CD/DVD - Built-In Bluetooth - Built-In HD Radio - In-Dash Deck - Black""",2599.98,"car, receiver, dash",Alpine,0.0,2599.98
96692865,2975607,2023-08-07,website,606474,SP-C22 Andrew Jones Designed Center Channel Speaker,99.99,"speaker, center, channel",Pioneer,0.0,99.99
45496662,2010461,2023-11-07,website,338184,SP-C22 Andrew Jones Designed Center Channel Speaker,99.99,"speaker, center, channel",Pioneer,0.0,99.99
29837808,9829347,2022-08-04,mob,778233,SP-C22 Andrew Jones Designed Center Channel Speaker,99.99,"speaker, center, channel",Pioneer,0.0,99.99
27979095,4673265,2024-03-03,partners,788918,SP-C22 Andrew Jones Designed Center Channel Speaker,99.99,"speaker, center, channel",Pioneer,0.0,99.99
91846489,5616200,2023-05-08,partners,898180,SP-C22 Andrew Jones Designed Center Channel Speaker,99.99,"speaker, center, channel",Pioneer,0.0,99.99
24752894,7816398,2022-07-21,mob,663191,SP-C22 Andrew Jones Designed Center Channel Speaker,99.99,"speaker, center, channel",Pioneer,0.0,99.99
96199620,6821561,2023-06-16,website,711321,SP-C22 Andrew Jones Designed Center Channel Speaker,99.99,"speaker, center, channel",Pioneer,0.0,99.99
20338556,6122027,2024-02-09,store,729668,SP-C22 Andrew Jones Designed Center Channel Speaker,99.99,"speaker, center, channel",Pioneer,0.0,99.99
78844504,9306599,2023-05-08,partners,687163,SP-C22 Andrew Jones Designed Center Channel Speaker,79.99,"speaker, center, channel",Pioneer,0.0,79.99
46094933,3461582,2024-01-13,partners,444506,SP-C22 Andrew Jones Designed Center Channel Speaker,79.99,"speaker, center, channel",Pioneer,0.0,79.99
93604573,5245277,2022-01-24,partners,141368,SP-C22 Andrew Jones Designed Center Channel Speaker,91.99,"speaker, center, channel",Pioneer,0.0,91.99
70877505,4285341,2024-06-17,website,273616,SP-C22 Andrew Jones Designed Center Channel Speaker,99.99,"speaker, center, channel",Pioneer,0.0,99.99
47929953,3801379,2023-07-09,store,730418,SP-C22 Andrew Jones Designed Center Channel Speaker,99.99,"speaker, center, channel",Pioneer,0.0,99.99
46203950,5964363,2023-05-17,website,267826,SP-C22 Andrew Jones Designed Center Channel Speaker,99.99,"speaker, center, channel",Pioneer,0.0,99.99
69147413,3438658,2024-01-05,mktplace,216672,SP-C22 Andrew Jones Designed Center Channel Speaker,99.99,"speaker, center, channel",Pioneer,0.0,99.99
77432195,1629304,2024-05-30,website,626922,SP-C22 Andrew Jones Designed Center Channel Speaker,99.99,"speaker, center, channel",Pioneer,0.0,99.99
68657802,3662621,2023-12-20,partners,876281,SP-C22 Andrew Jones Designed Center Channel Speaker,99.99,"speaker, center, channel",Pioneer,0.0,99.99
48750172,3844297,2023-07-12,partners,845893,SP-C22 Andrew Jones Designed Center Channel Speaker,99.99,"speaker, center, channel",Pioneer,0.0,99.99
60154899,8020975,2022-05-27,mob,576991,SP-C22 Andrew Jones Designed Center Channel Speaker,99.99,"speaker, center, channel",Pioneer,0.0,99.99
75263805,4886962,2022-02-04,mob,724582,SP-C22 Andrew Jones Designed Center Channel Speaker,99.99,"speaker, center, channel",Pioneer,0.0,99.99
95978550,9823200,2024-04-27,mob,997030,SP-C22 Andrew Jones Designed Center Channel Speaker,99.99,"speaker, center, channel",Pioneer,0.0,99.99
39215953,2095349,2023-12-29,mob,994120,SP-C22 Andrew Jones Designed Center Channel Speaker,99.99,"speaker, center, channel",Pioneer,0.0,99.99
89448420,3361791,2024-01-19,website,167384,SP-C22 Andrew Jones Designed Center Channel Speaker,99.99,"speaker, center, channel",Pioneer,0.0,99.99
44139939,6129458,2022-08-06,mob,270577,SP-C22 Andrew Jones Designed Center Channel Speaker,99.99,"speaker, center, channel",Pioneer,0.0,99.99
57853241,3985597,2023-11-24,mob,871534,SP-C22 Andrew Jones Designed Center Channel Speaker,99.99,"speaker, center, channel",Pioneer,0.0,99.99
41238690,9173832,2024-05-24,mob,771844,SP-C22 Andrew Jones Designed Center Channel Speaker,99.99,"speaker, center, channel",Pioneer,0.0,99.99
14710009,2484917,2023-02-08,mktplace,118017,MU8000-Series 65-Class HDR UHD Smart LED TV,2697.99,"tv, television, video",Samsung,0.36,2688.28
69729408,5311950,2024-05-12,store,868136,MU8000-Series 65-Class HDR UHD Smart LED TV,2697.99,"tv, television, video",Samsung,0.44,2686.12
51309995,1671138,2023-12-10,partners,988582,MU8000-Series 65-Class HDR UHD Smart LED TV,2697.99,"tv, television, video",Samsung,0.44,2686.12
30044328,3202176,2022-04-06,mob,216521,MU8000-Series 65-Class HDR UHD Smart LED TV,2697.99,"tv, television, video",Samsung,0.44,2686.12
79644204,1231147,2023-09-12,website,972448,MU8000-Series 65-Class HDR UHD Smart LED TV,2697.99,"tv, television, video",Samsung,0.44,2686.12
45802804,7127690,2022-10-22,partners,801223,MU8000-Series 65-Class HDR UHD Smart LED TV,2697.99,"tv, television, video",Samsung,0.37,2688.01
46829517,5078091,2022-06-14,partners,614075,MU8000-Series 65-Class HDR UHD Smart LED TV,2697.99,"tv, television, video",Samsung,0.49,2684.77
50933963,7936283,2023-06-17,store,858122,MU8000-Series 65-Class HDR UHD Smart LED TV,2697.99,"tv, television, video",Samsung,0.48,2685.04
56163185,8887874,2024-04-17,mob,349221,MU8000-Series 65-Class HDR UHD Smart LED TV,2697.99,"tv, television, video",Samsung,0.3,2689.9
15974383,8784485,2022-02-04,partners,611551,MU8000-Series 65-Class HDR UHD Smart LED TV,2697.99,"tv, television, video",Samsung,0.3,2689.9
16635459,6739343,2022-07-24,store,662492,MU8000-Series 65-Class HDR UHD Smart LED TV,2697.99,"tv, television, video",Samsung,0.3,2689.9
12046811,8440591,2022-10-04,mob,735099,MU8000-Series 65-Class HDR UHD Smart LED TV,2697.99,"tv, television, video",Samsung,0.34,2688.82
16849448,4949374,2024-03-02,website,455206,MU8000-Series 65-Class HDR UHD Smart LED TV,2697.99,"tv, television, video",Samsung,0.47,2685.31
27015319,1740595,2023-04-14,mktplace,729293,MU8000-Series 65-Class HDR UHD Smart LED TV,2699.99,"tv, television, video",Samsung,0.52,2685.95
26728476,8428084,2022-08-11,mob,192675,MU8000-Series 65-Class HDR UHD Smart LED TV,2699.99,"tv, television, video",Samsung,0.41,2688.92
64051791,2876942,2022-08-23,mob,711289,MU8000-Series 65-Class HDR UHD Smart LED TV,2699.99,"tv, television, video",Samsung,0.41,2688.92
32018655,7950074,2024-01-14,partners,728471,MU8000-Series 65-Class HDR UHD Smart LED TV,2699.99,"tv, television, video",Samsung,0.41,2688.92
41417149,1146678,2022-05-08,mob,240236,MU8000-Series 65-Class HDR UHD Smart LED TV,2699.99,"tv, television, video",Samsung,0.41,2688.92
86160863,2914785,2024-05-19,partners,434437,MU8000-Series 65-Class HDR UHD Smart LED TV,2699.99,"tv, television, video",Samsung,0.45,2687.84
69732759,4217875,2022-09-30,partners,366491,MU8000-Series 65-Class HDR UHD Smart LED TV,1599.99,"tv, television, video",Samsung,0.0,1599.99
25381928,6825401,2024-02-26,mob,655110,MU8000-Series 65-Class HDR UHD Smart LED TV,1471.99,"tv, television, video",Samsung,0.0,1471.99
24471345,1394603,2022-06-08,store,832770,MU8000-Series 65-Class HDR UHD Smart LED TV,2199.99,"tv, television, video",Samsung,0.0,2199.99
64007022,6461049,2024-02-23,mktplace,268753,MU8000-Series 65-Class HDR UHD Smart LED TV,2199.99,"tv, television, video",Samsung,0.0,2199.99
96648615,5636565,2024-04-27,mob,370035,MU8000-Series 65-Class HDR UHD Smart LED TV,2199.99,"tv, television, video",Samsung,0.0,2199.99
89870095,7834784,2022-02-16,store,709368,MU8000-Series 65-Class HDR UHD Smart LED TV,2199.99,"tv, television, video",Samsung,0.0,2199.99
80038967,7982758,2022-03-30,store,946473,MU8000-Series 65-Class HDR UHD Smart LED TV,1439.99,"tv, television, video",Samsung,0.0,1439.99
63289833,8656787,2024-02-25,mktplace,985054,MU8000-Series 65-Class HDR UHD Smart LED TV,1699.99,"tv, television, video",Samsung,0.0,1699.99
25777076,1299362,2023-06-15,mktplace,464830,MU8000-Series 65-Class HDR UHD Smart LED TV,1699.99,"tv, television, video",Samsung,0.0,1699.99
17655417,2855898,2023-10-15,store,929524,MU8000-Series 65-Class HDR UHD Smart LED TV,1699.99,"tv, television, video",Samsung,0.0,1699.99
78862229,4052790,2024-02-23,website,696228,MU8000-Series 65-Class HDR UHD Smart LED TV,1529.99,"tv, television, video",Samsung,0.0,1529.99
97849968,6746672,2022-04-08,partners,774844,MU8000-Series 65-Class HDR UHD Smart LED TV,1529.99,"tv, television, video",Samsung,0.0,1529.99
89444907,6024431,2023-05-07,website,615421,MU8000-Series 65-Class HDR UHD Smart LED TV,1529.99,"tv, television, video",Samsung,0.0,1529.99
12499345,9830939,2022-02-14,mktplace,755236,MU8000-Series 65-Class HDR UHD Smart LED TV,1979.99,"tv, television, video",Samsung,0.0,1979.99
51288155,4560745,2024-03-24,store,473019,MU8000-Series 65-Class HDR UHD Smart LED TV,1979.99,"tv, television, video",Samsung,0.0,1979.99
47531793,4758995,2024-04-04,mktplace,663259,MU8000-Series 65-Class HDR UHD Smart LED TV,1397.99,"tv, television, video",Samsung,0.0,1397.99
55115080,6271507,2023-08-09,website,326482,MU8000-Series 65-Class HDR UHD Smart LED TV,1397.99,"tv, television, video",Samsung,0.0,1397.99
99677966,8155550,2024-03-31,store,341312,MU8000-Series 65-Class HDR UHD Smart LED TV,1297.99,"tv, television, video",Samsung,0.0,1297.99
78846723,9763349,2024-04-26,mob,943286,MU8000-Series 65-Class HDR UHD Smart LED TV,1597.99,"tv, television, video",Samsung,0.0,1597.99
70305553,1272200,2024-04-01,partners,982867,MU8000-Series 65-Class HDR UHD Smart LED TV,1597.99,"tv, television, video",Samsung,0.0,1597.99
80576996,5067742,2022-05-08,mob,233238,MU8000-Series 65-Class HDR UHD Smart LED TV,1597.99,"tv, television, video",Samsung,0.0,1597.99
69810232,1835316,2023-12-03,mktplace,405098,MU8000-Series 65-Class HDR UHD Smart LED TV,1597.99,"tv, television, video",Samsung,0.0,1597.99
28394130,7114152,2022-11-06,website,637259,MU8000-Series 65-Class HDR UHD Smart LED TV,2197.99,"tv, television, video",Samsung,0.0,2197.99
62380330,8100325,2024-06-22,website,671185,MU8000-Series 65-Class HDR UHD Smart LED TV,2197.99,"tv, television, video",Samsung,0.0,2197.99
98852685,6449244,2022-09-22,mob,808147,MU8000-Series 65-Class HDR UHD Smart LED TV,2197.99,"tv, television, video",Samsung,0.0,2197.99
38021018,3266276,2022-03-07,store,473733,MU8000-Series 65-Class HDR UHD Smart LED TV,2197.99,"tv, television, video",Samsung,0.0,2197.99
88539018,3355624,2023-10-24,store,929021,MU8000-Series 65-Class HDR UHD Smart LED TV,2197.99,"tv, television, video",Samsung,0.0,2197.99
26310365,6638177,2023-08-25,website,396129,MU8000-Series 65-Class HDR UHD Smart LED TV,2197.99,"tv, television, video",Samsung,0.0,2197.99
86645395,5776608,2023-08-14,store,250766,MU8000-Series 65-Class HDR UHD Smart LED TV,2197.99,"tv, television, video",Samsung,0.0,2197.99
93479839,4647404,2023-02-09,store,163018,MU8000-Series 65-Class HDR UHD Smart LED TV,1628.95,"tv, television, video",Samsung,0.0,1628.95
32324199,3798753,2023-07-18,website,184870,MU8000-Series 65-Class HDR UHD Smart LED TV,1628.95,"tv, television, video",Samsung,0.0,1628.95
65802121,5435711,2024-02-17,mob,684229,MU8000-Series 65-Class HDR UHD Smart LED TV,1628.95,"tv, television, video",Samsung,0.0,1628.95
37143322,8656718,2023-06-04,partners,665333,MU8000-Series 65-Class HDR UHD Smart LED TV,1597.99,"tv, television, video",Samsung,0.0,1597.99
98614771,4384401,2022-02-03,store,134086,MU8000-Series 65-Class HDR UHD Smart LED TV,1597.99,"tv, television, video",Samsung,0.0,1597.99
78635274,5599741,2023-08-13,partners,787757,MU8000-Series 65-Class HDR UHD Smart LED TV,1597.99,"tv, television, video",Samsung,0.0,1597.99
38122952,1541401,2022-09-09,website,129516,MU8000-Series 65-Class HDR UHD Smart LED TV,1597.99,"tv, television, video",Samsung,0.0,1597.99
25548198,4076662,2023-08-09,partners,104378,MU8000-Series 65-Class HDR UHD Smart LED TV,1597.99,"tv, television, video",Samsung,0.0,1597.99
95996326,2332114,2024-06-28,store,741180,MU8000-Series 65-Class HDR UHD Smart LED TV,1596.95,"tv, television, video",Samsung,0.0,1596.95
59151884,4845984,2023-10-16,mktplace,301101,MU8000-Series 65-Class HDR UHD Smart LED TV,1596.95,"tv, television, video",Samsung,0.0,1596.95
72589283,5440296,2022-08-28,store,368593,MU8000-Series 65-Class HDR UHD Smart LED TV,1596.95,"tv, television, video",Samsung,0.0,1596.95
24449055,9422690,2024-01-11,mktplace,557982,MU8000-Series 65-Class HDR UHD Smart LED TV,1596.95,"tv, television, video",Samsung,0.0,1596.95
47994151,4588956,2022-12-26,website,512308,MU8000-Series 65-Class HDR UHD Smart LED TV,1596.95,"tv, television, video",Samsung,0.0,1596.95
48997719,9789399,2023-01-28,mktplace,561144,MU8000-Series 65-Class HDR UHD Smart LED TV,1596.95,"tv, television, video",Samsung,0.0,1596.95
62102129,8939389,2022-02-21,mktplace,249744,MU8000-Series 65-Class HDR UHD Smart LED TV,1614.95,"tv, television, video",Samsung,0.0,1614.95
85369186,3962775,2024-05-09,website,947142,MU8000-Series 65-Class HDR UHD Smart LED TV,1614.95,"tv, television, video",Samsung,0.0,1614.95
63062433,1365248,2023-10-28,website,849648,MU8000-Series 65-Class HDR UHD Smart LED TV,1614.95,"tv, television, video",Samsung,0.0,1614.95
51894636,8693530,2024-02-06,store,312527,MU8000-Series 65-Class HDR UHD Smart LED TV,1614.95,"tv, television, video",Samsung,0.0,1614.95
14307456,1076338,2022-01-30,mktplace,359122,MU8000-Series 65-Class HDR UHD Smart LED TV,1614.95,"tv, television, video",Samsung,0.0,1614.95
83651035,1730489,2023-01-22,mob,371500,MU8000-Series 65-Class HDR UHD Smart LED TV,1614.95,"tv, television, video",Samsung,0.0,1614.95
94429806,4683359,2024-02-27,mktplace,373155,MU8000-Series 65-Class HDR UHD Smart LED TV,1614.95,"tv, television, video",Samsung,0.0,1614.95
39354016,1374990,2023-08-22,website,151966,MU8000-Series 65-Class HDR UHD Smart LED TV,1614.95,"tv, television, video",Samsung,0.0,1614.95
57356020,9928603,2024-02-27,mob,756995,MU8000-Series 65-Class HDR UHD Smart LED TV,1614.95,"tv, television, video",Samsung,0.0,1614.95
75578590,5735811,2023-06-23,mob,205585,MU8000-Series 65-Class HDR UHD Smart LED TV,1697.99,"tv, television, video",Samsung,0.0,1697.99
75946482,6389444,2023-11-17,mob,202361,MU8000-Series 65-Class HDR UHD Smart LED TV,1697.99,"tv, television, video",Samsung,0.0,1697.99
55748279,9316951,2022-10-11,mktplace,205148,MU8000-Series 65-Class HDR UHD Smart LED TV,1697.99,"tv, television, video",Samsung,0.0,1697.99
49499352,7507584,2022-06-12,mob,868661,MU8000-Series 65-Class HDR UHD Smart LED TV,1697.99,"tv, television, video",Samsung,0.0,1697.99
61273673,1656833,2022-09-14,mktplace,772315,MU8000-Series 65-Class HDR UHD Smart LED TV,1697.99,"tv, television, video",Samsung,0.0,1697.99
91501950,9276065,2022-04-26,mob,205585,MU8000-Series 65-Class HDR UHD Smart LED TV,1697.99,"tv, television, video",Samsung,0.0,1697.99
19333556,3933950,2023-12-01,store,740672,MU8000-Series 65-Class HDR UHD Smart LED TV,1697.99,"tv, television, video",Samsung,0.0,1697.99
54877664,6633574,2023-04-07,partners,776860,MU8000-Series 65-Class HDR UHD Smart LED TV,1697.99,"tv, television, video",Samsung,0.0,1697.99
37108740,5201344,2023-11-29,mob,193647,MU8000-Series 65-Class HDR UHD Smart LED TV,1697.99,"tv, television, video",Samsung,0.0,1697.99
49581979,3702081,2023-03-19,mob,880705,MU8000-Series 65-Class HDR UHD Smart LED TV,1697.99,"tv, television, video",Samsung,0.0,1697.99
40711481,2985741,2022-02-21,partners,387637,MU8000-Series 65-Class HDR UHD Smart LED TV,1697.99,"tv, television, video",Samsung,0.0,1697.99
17771098,2117521,2023-08-24,website,584753,MU8000-Series 65-Class HDR UHD Smart LED TV,1697.99,"tv, television, video",Samsung,0.0,1697.99
34544161,4770760,2023-10-15,website,653217,MU8000-Series 65-Class HDR UHD Smart LED TV,1697.99,"tv, television, video",Samsung,0.0,1697.99
86201689,2961394,2023-12-20,website,240076,MU8000-Series 65-Class HDR UHD Smart LED TV,1697.95,"tv, television, video",Samsung,0.0,1697.95
79415407,2873335,2022-09-05,website,285245,MU8000-Series 65-Class HDR UHD Smart LED TV,1997.99,"tv, television, video",Samsung,0.0,1997.99
61542202,8821075,2022-10-22,mob,888428,MU8000-Series 65-Class HDR UHD Smart LED TV,1615.95,"tv, television, video",Samsung,0.0,1615.95
64164644,3868062,2024-03-13,partners,132997,MU8000-Series 65-Class HDR UHD Smart LED TV,1615.95,"tv, television, video",Samsung,0.0,1615.95
20347345,9157683,2023-02-08,partners,883700,MU8000-Series 65-Class HDR UHD Smart LED TV,1463.36,"tv, television, video",Samsung,0.0,1463.36
14945147,1460446,2022-04-21,store,342829,MU8000-Series 65-Class HDR UHD Smart LED TV,1463.36,"tv, television, video",Samsung,0.0,1463.36
33077300,8383859,2022-12-03,store,213022,MU8000-Series 65-Class HDR UHD Smart LED TV,1463.36,"tv, television, video",Samsung,0.0,1463.36
19812228,7825293,2023-11-28,website,950332,MU8000-Series 65-Class HDR UHD Smart LED TV,1599.52,"tv, television, video",Samsung,0.0,1599.52
61174622,8440591,2024-05-02,website,659405,MU8000-Series 65-Class HDR UHD Smart LED TV,1599.52,"tv, television, video",Samsung,0.0,1599.52
74333279,3079928,2023-12-24,website,483766,MU8000-Series 65-Class HDR UHD Smart LED TV,1599.52,"tv, television, video",Samsung,0.0,1599.52
88916362,6394645,2022-09-18,store,350108,MU8000-Series 65-Class HDR UHD Smart LED TV,1599.52,"tv, television, video",Samsung,0.0,1599.52
46791274,1534412,2024-03-10,mob,899934,MU8000-Series 65-Class HDR UHD Smart LED TV,1599.52,"tv, television, video",Samsung,0.0,1599.52
87471347,3226751,2022-10-03,store,523200,MU8000-Series 65-Class HDR UHD Smart LED TV,1599.52,"tv, television, video",Samsung,0.0,1599.52
10264485,5886186,2022-11-04,mktplace,664524,MU8000-Series 65-Class HDR UHD Smart LED TV,1646.95,"tv, television, video",Samsung,0.0,1646.95
35392968,7026001,2023-03-24,mob,761249,MU8000-Series 65-Class HDR UHD Smart LED TV,1646.95,"tv, television, video",Samsung,0.0,1646.95
89288599,1969299,2022-06-17,partners,821997,MU8000-Series 65-Class HDR UHD Smart LED TV,1646.95,"tv, television, video",Samsung,0.0,1646.95
71355355,9013550,2022-10-08,mktplace,170609,MU8000-Series 65-Class HDR UHD Smart LED TV,1646.95,"tv, television, video",Samsung,0.0,1646.95
43866256,3088972,2024-04-17,website,457153,MU8000-Series 65-Class HDR UHD Smart LED TV,1646.95,"tv, television, video",Samsung,0.0,1646.95
29817264,8501856,2023-10-28,mktplace,752752,MU8000-Series 65-Class HDR UHD Smart LED TV,1646.95,"tv, television, video",Samsung,0.0,1646.95
86905141,8908647,2022-02-09,store,178678,MU8000-Series 65-Class HDR UHD Smart LED TV,1646.95,"tv, television, video",Samsung,0.0,1646.95
93552985,5268695,2022-04-22,mob,255250,MU8000-Series 65-Class HDR UHD Smart LED TV,1646.95,"tv, television, video",Samsung,0.0,1646.95
97860974,6935279,2022-02-20,mktplace,622772,MU8000-Series 65-Class HDR UHD Smart LED TV,1646.95,"tv, television, video",Samsung,0.0,1646.95
51691560,2621081,2023-05-24,mob,921189,MU8000-Series 65-Class HDR UHD Smart LED TV,1646.95,"tv, television, video",Samsung,0.0,1646.95
51347942,8781761,2023-08-24,mob,411513,MU8000-Series 65-Class HDR UHD Smart LED TV,1646.95,"tv, television, video",Samsung,0.0,1646.95
81434839,9016392,2022-06-25,website,542544,MU8000-Series 65-Class HDR UHD Smart LED TV,1646.95,"tv, television, video",Samsung,0.0,1646.95
33420943,4663430,2023-09-17,website,885345,MU8000-Series 65-Class HDR UHD Smart LED TV,1646.95,"tv, television, video",Samsung,0.0,1646.95
72078822,3888295,2023-07-01,store,575422,MU8000-Series 65-Class HDR UHD Smart LED TV,1646.95,"tv, television, video",Samsung,0.0,1646.95
64991767,1294143,2022-09-23,mob,771243,MU8000-Series 65-Class HDR UHD Smart LED TV,1650.0,"tv, television, video",Samsung,0.0,1650.0
93819855,3857371,2023-09-23,store,841992,MU8000-Series 65-Class HDR UHD Smart LED TV,1650.0,"tv, television, video",Samsung,0.0,1650.0
81088502,6795410,2024-06-22,mob,503855,MU8000-Series 65-Class HDR UHD Smart LED TV,1995.98,"tv, television, video",Samsung,0.0,1995.98
19415640,8848647,2022-01-07,store,551592,MU8000-Series 65-Class HDR UHD Smart LED TV,1672.99,"tv, television, video",Samsung,0.0,1672.99
67975352,7515386,2022-05-15,partners,398097,MU8000-Series 65-Class HDR UHD Smart LED TV,1645.95,"tv, television, video",Samsung,0.0,1645.95
37545725,2589138,2022-07-02,mktplace,115651,MU8000-Series 65-Class HDR UHD Smart LED TV,1645.95,"tv, television, video",Samsung,0.0,1645.95
54422396,6301058,2022-04-21,partners,684623,MU8000-Series 65-Class HDR UHD Smart LED TV,1645.95,"tv, television, video",Samsung,0.0,1645.95
64873962,5043373,2024-03-09,mob,181011,MU8000-Series 65-Class HDR UHD Smart LED TV,1797.99,"tv, television, video",Samsung,0.0,1797.99
67322128,7213174,2022-08-24,website,897898,MU8000-Series 65-Class HDR UHD Smart LED TV,1797.99,"tv, television, video",Samsung,0.0,1797.99
66150519,9919235,2024-03-11,website,731905,CORSAIR - HD Series 120mm Case Cooling Fan Kit with RGB lighting,85.99,"fan, cooling, computer",CORSAIR,0.0,85.99
60009395,7610488,2023-10-12,mob,178872,CORSAIR - HD Series 120mm Case Cooling Fan Kit with RGB lighting,85.99,"fan, cooling, computer",CORSAIR,0.0,85.99
11017001,7551579,2024-06-04,mktplace,959988,CORSAIR - HD Series 120mm Case Cooling Fan Kit with RGB lighting,79.99,"fan, cooling, computer",CORSAIR,0.0,79.99
74554494,1100467,2024-06-20,website,428407,CORSAIR - HD Series 120mm Case Cooling Fan Kit with RGB lighting,89.99,"fan, cooling, computer",CORSAIR,0.0,89.99
72922582,5809398,2022-06-10,store,901767,CORSAIR - HD Series 120mm Case Cooling Fan Kit with RGB lighting,89.99,"fan, cooling, computer",CORSAIR,0.0,89.99
70977191,8671489,2022-12-30,store,990352,CORSAIR - HD Series 120mm Case Cooling Fan Kit with RGB lighting,89.99,"fan, cooling, computer",CORSAIR,0.0,89.99
53316266,6176861,2022-11-12,partners,518352,CORSAIR - HD Series 120mm Case Cooling Fan Kit with RGB lighting,89.99,"fan, cooling, computer",CORSAIR,0.0,89.99
79894571,8306123,2024-01-11,store,473263,CORSAIR - HD Series 120mm Case Cooling Fan Kit with RGB lighting,89.99,"fan, cooling, computer",CORSAIR,0.0,89.99
20163231,4199405,2023-01-25,mob,856555,CORSAIR - HD Series 120mm Case Cooling Fan Kit with RGB lighting,89.99,"fan, cooling, computer",CORSAIR,0.0,89.99
60696374,8909321,2023-10-13,mob,232385,CORSAIR - HD Series 120mm Case Cooling Fan Kit with RGB lighting,89.99,"fan, cooling, computer",CORSAIR,0.0,89.99
58273023,6097411,2024-04-12,partners,117627,CORSAIR - HD Series 120mm Case Cooling Fan Kit with RGB lighting,89.99,"fan, cooling, computer",CORSAIR,0.0,89.99
10702235,6146440,2022-08-11,mob,938075,CORSAIR - HD Series 120mm Case Cooling Fan Kit with RGB lighting,81.99,"fan, cooling, computer",CORSAIR,0.0,81.99
29542621,8733764,2022-07-23,partners,712925,CORSAIR - HD Series 120mm Case Cooling Fan Kit with RGB lighting,74.99,"fan, cooling, computer",CORSAIR,0.0,74.99
61004523,8389041,2023-06-06,partners,322866,CORSAIR - HD Series 120mm Case Cooling Fan Kit with RGB lighting,74.99,"fan, cooling, computer",CORSAIR,0.0,74.99
23033860,4834717,2022-03-16,store,827718,CORSAIR - HD Series 120mm Case Cooling Fan Kit with RGB lighting,74.99,"fan, cooling, computer",CORSAIR,0.0,74.99
39539447,7393583,2023-10-25,partners,838578,CORSAIR - HD Series 120mm Case Cooling Fan Kit with RGB lighting,79.99,"fan, cooling, computer",CORSAIR,0.0,79.99
33463023,6060060,2024-01-19,store,418396,CORSAIR - HD Series 120mm Case Cooling Fan Kit with RGB lighting,79.99,"fan, cooling, computer",CORSAIR,0.0,79.99
52152659,3134695,2023-03-28,store,237144,CORSAIR - HD Series 120mm Case Cooling Fan Kit with RGB lighting,79.99,"fan, cooling, computer",CORSAIR,0.0,79.99
93916406,2072494,2024-05-02,partners,886437,CORSAIR - HD Series 120mm Case Cooling Fan Kit with RGB lighting,79.99,"fan, cooling, computer",CORSAIR,0.0,79.99
30080235,3764141,2023-01-09,store,396410,CORSAIR - HD Series 120mm Case Cooling Fan Kit with RGB lighting,83.78,"fan, cooling, computer",CORSAIR,0.0,83.78
83973210,2980745,2023-08-23,mktplace,883769,CORSAIR - HD Series 120mm Case Cooling Fan Kit with RGB lighting,83.78,"fan, cooling, computer",CORSAIR,0.0,83.78
81797814,9256726,2022-08-13,mob,609158,CORSAIR - HD Series 120mm Case Cooling Fan Kit with RGB lighting,83.78,"fan, cooling, computer",CORSAIR,0.0,83.78
31856387,8376651,2024-01-20,store,113055,CORSAIR - HD Series 120mm Case Cooling Fan Kit with RGB lighting,85.26,"fan, cooling, computer",CORSAIR,0.0,85.26
94525841,7035281,2024-04-14,mktplace,801694,CORSAIR - HD Series 120mm Case Cooling Fan Kit with RGB lighting,89.98,"fan, cooling, computer",CORSAIR,0.0,89.98
23484665,2682389,2023-05-15,mob,735090,Samsung - 960 PRO 512GB Internal PCI Express 3.0 x4 (NVMe) Solid State Drive for Laptops,279.99,"drive, storage, internal",Samsung,0.0,279.99
22586584,8154968,2022-02-26,website,884069,Samsung - 960 PRO 512GB Internal PCI Express 3.0 x4 (NVMe) Solid State Drive for Laptops,324.99,"drive, storage, internal",Samsung,0.0,324.99
92987496,1551937,2024-05-05,store,986933,Samsung - 960 PRO 512GB Internal PCI Express 3.0 x4 (NVMe) Solid State Drive for Laptops,324.99,"drive, storage, internal",Samsung,0.0,324.99
